id,name,cooking_method,cooking_level,cook_time_minutes,serving_size,ingredients_raw,ingredient_names,ingredient_details,steps,source_url,data_source,created_at,image_url
421,무 모찌 ,기타,초보,20,1 servings,"무 600g, 소금 1꼬집, 찹쌀가루 7Ts, 전분가루 5Ts, 식용유 3Ts","['무', '소금', '찹쌀가루', '전분가루', '식용유']","[{'name': '무', 'unit': 'g', 'quantity': 600.0}, {'name': '소금', 'unit': '꼬집', 'quantity': 1.0}, {'name': '찹쌀가루', 'unit': '7Ts', 'quantity': None}, {'name': '전분가루', 'unit': '5Ts', 'quantity': None}, {'name': '식용유', 'unit': '3Ts', 'quantity': None}]","[{'step': 1, 'description': '무는 적당한 크기로 자른다.'}, {'step': 2, 'description': '자른 무는 믹서기를 이용하여 갈아 준다.'}, {'step': 3, 'description': '갈아 놓은 무는 체에 걸러 수분을 제거한다.'}, {'step': 4, 'description': '수분을 제거한 무는 그릇에 담는다.'}, {'step': 5, 'description': '소금, 찹쌀가루, 전분가루를 넣고 섞는다.'}, {'step': 6, 'description': '프라이팬에 식용유를 넣고 구워준다.'}]",https://www.10000recipe.com/recipe/6941992,만개의레시피,2026-04-10T10:03:55.839045+00:00,https://recipe1.ezmember.co.kr/cache/recipe/2020/09/14/24c36618764708d3b065bc5b3b1a8db61_f.jpg
132,갈릭치즈 토스트,기타,초보,10,1 servings,"식빵 2장, 체다치즈 2장, 모짜렐라 치즈 넉넉히, 버터 2T, 다진마늘 1T, 설탕 1/2T, 파슬리가루 1/2T","['식빵', '체다치즈', '모짜렐라 치즈', '버터', '다진마늘', '설탕', '파슬리가루']","[{'name': '식빵', 'unit': '장', 'quantity': 2.0}, {'name': '체다치즈', 'unit': '장', 'quantity': 2.0}, {'name': '모짜렐라 치즈', 'unit': '넉넉히', 'quantity': None}, {'name': '버터', 'unit': '2T', 'quantity': None}, {'name': '다진마늘', 'unit': '1T', 'quantity': None}, {'name': '설탕', 'unit': '1/2T', 'quantity': None}, {'name': '파슬리가루', 'unit': '1/2T', 'quantity': None}]","[{'step': 1, 'description': '먼저 그릇에 버터2T,마늘1T,설탕1/2T,파슬리가루1/2T를 넣고 전자렌지에 15초 녹여 줍니다.본인기호에 맞게 설탕은 뺴셔도 되요'}, {'step': 2, 'description': '녹인 갈릭버터 소스를 식빵 2장 모두 한쪽면만 발라줘요.'}, {'step': 3, 'description': '갈릭버터 소스 바른 쪽을 아래로 가게 해서 체다치즈2장, 모짜렐라 치즈를 원하시는 만큼 잔뜩 올려줍니다.'}, {'step': 4, 'description': '그 다음 남은 식빵을 위에 올려 치즈가 잘 녹을수 있도록 약불에서 구워 주시다가 한쪽면이 익으면 반대로 뒤집어 또 구워주심 끝!'}, {'step': 5, 'description': ""치즈덕후 설레는 마늘빵+치즈의 꿀 조합 '갈릭치즈 토스트'가 완성되었어요.""}, {'step': 6, 'description': '한입 먹어보니! 고소한 버터에 알싸한 마늘맛, 고소한 치즈가 한데 어우러져 정말 맛있더라구요.계속 먹다보면 살짝 느끼할 수는 있으나 커피와 함께 먹으면 참 잘어울려요'}]",https://www.10000recipe.com/recipe/6904864,만개의레시피,2026-04-10T10:03:54.580416+00:00,https://recipe1.ezmember.co.kr/cache/recipe/2019/01/20/37853531cbd9afdba74372aa15f0df2a1_f.jpg
3,오이고추된장무침 ,기타,초보,5,4 servings,"오이고추 7개, 된장 1스푼, 고추장 0.5스푼, 참기름 1스푼, 올리고당 0.5스푼, 통깨 1스푼","['오이고추', '된장', '고추장', '참기름', '올리고당', '통깨']","[{'name': '오이고추', 'unit': '개', 'quantity': 7.0}, {'name': '된장', 'unit': '1스푼', 'quantity': None}, {'name': '고추장', 'unit': '0.5스푼', 'quantity': None}, {'name': '참기름', 'unit': '1스푼', 'quantity': None}, {'name': '올리고당', 'unit': '0.5스푼', 'quantity': None}, {'name': '통깨', 'unit': '1스푼', 'quantity': None}]","[{'step': 1, 'description': '볼에 된장 양념을 모두 넣고 골고루 섞어준다'}, {'step': 2, 'description': '오이고추는 깨끗하게 씻어 꼭지를 떼어 낸 후 한 입 크기로 썰어준다'}, {'step': 3, 'description': '잘 섞어 놓은 된장 양념에 오이고추를 모두 넣어준다'}, {'step': 4, 'description': '수저로 저어가면서 고루 무쳐준다'}]",https://www.10000recipe.com/recipe/7009944,만개의레시피,2026-04-10T09:08:41.115208+00:00,https://recipe1.ezmember.co.kr/cache/recipe/2023/09/15/5d2efb2914ae962b6af877359624ac871_f.jpg
5,파프리카오이무침,기타,초보,10,2 servings,"오이 1개, 파프리카 1/2개, 진간장 1큰술, 참기름 1큰술, 식초 1큰술, 알룰로스 1.5~2큰술, 홀그레인머스타드 1큰술, 통깨 2큰술 (으깬것)","['오이', '파프리카', '진간장', '참기름', '식초', '알룰로스 1.5~', '홀그레인머스타드', '통깨']","[{'name': '오이', 'unit': '개', 'quantity': 1.0}, {'name': '파프리카', 'unit': '개', 'quantity': 0.5}, {'name': '진간장', 'unit': '큰술', 'quantity': 1.0}, {'name': '참기름', 'unit': '큰술', 'quantity': 1.0}, {'name': '식초', 'unit': '큰술', 'quantity': 1.0}, {'name': '알룰로스 1.5~', 'unit': '큰술', 'quantity': 2.0}, {'name': '홀그레인머스타드', 'unit': '큰술', 'quantity': 1.0}, {'name': '통깨', 'unit': '큰술', 'quantity': 2.0}]","[{'step': 1, 'description': '오이 1개 껍질을 듬성듬성 벗긴 뒤 0.2~0.3cm 간격으로 동그랗게 썰어요'}, {'step': 2, 'description': '썰은 오이는 소금 1작은술 넣어 5분간 절여주세요'}, {'step': 3, 'description': '파프리카 1/2개 작은 깍뚝썰기로 썰어 준비해주세요'}, {'step': 4, 'description': '썰은 오이는 물로 헹구지 않고 수분을 키친타월로 살짝 닦아내요  넉넉한 볼에 오이와 파프리카 재료 추가해 잘 섞어주면 완성이에요'}]",https://www.10000recipe.com/recipe/7074388,만개의레시피,2026-04-10T09:08:41.115208+00:00,https://recipe1.ezmember.co.kr/cache/recipe/2026/04/08/5fd52dea9ccb1475cc2a7e2689ffc76d1_f.jpg
2,도토리묵,기타,초보,20,6 servings,"물 6컵, 들기름 2큰술, 소금 1/2큰술, 도토리가루 1컵","['물', '들기름', '소금', '도토리가루']","[{'name': '물', 'unit': '컵', 'quantity': 6.0}, {'name': '들기름', 'unit': '큰술', 'quantity': 2.0}, {'name': '소금', 'unit': '큰술', 'quantity': 0.5}, {'name': '도토리가루', 'unit': '컵', 'quantity': 1.0}]","[{'step': 1, 'description': '물6컵에 도토리가루한컵 소금을넣어주세요 그리고 불은 강불로 하고 계속 저어주다'}, {'step': 2, 'description': '색이변하면 약불로해주시고 밑이 눌러붙지안도록 계속 저어주세요 색이변하고 꾸덕해지면 들기름을넣어주고 불은최대한 약하게 뜸들이든 한번씩 저어주세요'}, {'step': 3, 'description': '5분뒤 이렇게색이변하고 꾸더해지면 완성입니다.'}, {'step': 4, 'description': '완성된도토리묵을 그릇에담고 냉장고에서 2~3시간 굳혀주세요 탱글탱글 쫀득쫀득한 도토리묵완성입니다'}]",https://www.10000recipe.com/recipe/7074132,만개의레시피,2026-04-10T09:08:41.115208+00:00,https://recipe1.ezmember.co.kr/cache/recipe/2026/04/04/94a2065217982d9bcd4f7823380c4ec71_f.jpg
7,팽이버섯두부조림,기타,초보,10,1 servings,"두부 1/2모, 팽이버섯 1/2봉지, 진간장 1T, 알룰로스 1T, 다진마늘 1T, 물 2T, 굴소스 0.5T","['두부', '팽이버섯', '진간장', '알룰로스', '다진마늘', '물', '굴소스']","[{'name': '두부', 'unit': '모', 'quantity': 0.5}, {'name': '팽이버섯', 'unit': '봉지', 'quantity': 0.5}, {'name': '진간장', 'unit': '1T', 'quantity': None}, {'name': '알룰로스', 'unit': '1T', 'quantity': None}, {'name': '다진마늘', 'unit': '1T', 'quantity': None}, {'name': '물', 'unit': '2T', 'quantity': None}, {'name': '굴소스', 'unit': '0.5T', 'quantity': None}]","[{'step': 1, 'description': '두부 반 모 노릇하게 구워서 접시에 올려주세요'}, {'step': 2, 'description': '팽이버섯 반 봉지 구워주다가'}, {'step': 3, 'description': '진간장1T, 알룰로스1T, 굴소스0.5T, 다진마늘1T, 물2T 섞어서 소스만들어 부워 졸여주세요'}, {'step': 4, 'description': '두부 위에 올려주면 끝!'}]",https://www.10000recipe.com/recipe/7052506,만개의레시피,2026-04-10T09:08:41.115208+00:00,https://recipe1.ezmember.co.kr/cache/recipe/2025/05/12/ddc7435df7bf81f8c955e50e998f53c91_f.jpg
426,냉메밀국수,기타,초보,30,2 servings,"메밀국수 2인분, 실파 3줄기, 무 60g, 달걀 1개, 조각다시마 3개, 다시마물 700ml, 메밀소바장국 150ml, 조미김 약간","['메밀국수', '실파', '무', '달걀', '조각다시마', '다시마물', '메밀소바장국', '조미김']","[{'name': '메밀국수', 'unit': '2인분', 'quantity': None}, {'name': '실파', 'unit': '줄기', 'quantity': 3.0}, {'name': '무', 'unit': 'g', 'quantity': 60.0}, {'name': '달걀', 'unit': '개', 'quantity': 1.0}, {'name': '조각다시마', 'unit': '개', 'quantity': 3.0}, {'name': '다시마물', 'unit': 'ml', 'quantity': 700.0}, {'name': '메밀소바장국', 'unit': 'ml', 'quantity': 150.0}, {'name': '조미김', 'unit': '약간', 'quantity': None}]","[{'step': 1, 'description': '조각 다시마를 미지근한 물에 10분 이상 담궈요.'}, {'step': 2, 'description': '다시마 물에 장국 넣고 간 봐서 1시간 정도 냉동실에 넣어요.'}, {'step': 3, 'description': '무는 강판에 갈아서 고운 체에 걸러 1인분 양만큼 덜어 놓고, 실파도 잘게 잘라둬요.'}, {'step': 4, 'description': '냄비에 물을 넉넉히 넣고 기름 1방울 넣고 끓을 때,국수 넣어 끓어오르면 찬물 약간 넣어 다시 끓이고, 이것을 한번 더 반복해요. 면을 끊어보면 심이 그대로 있으면 덜 익었죠.찬물로 헹궈 물기 빼요.'}, {'step': 5, 'description': '면기에 국수를 말아 담고 장국 둘러 고명을 얹어 맛있게 먹어요.달걀은 황백지단으로 따로 구워 잘라요.^^^^'}]",https://www.10000recipe.com/recipe/7056962,만개의레시피,2026-04-10T10:03:55.924089+00:00,https://recipe1.ezmember.co.kr/cache/recipe/2025/06/20/5145a42c30b5d9d80c4676bfe52d24c91_f.jpg
8,베이컨덮밥,기타,초보,10,1 servings,"베이컨 6장, 양파 1/2개, 진간장 1스푼, 설탕 1스푼, 맛술 1스푼, 다진마늘 1스푼, 굴소스 1/2스푼","['베이컨', '양파', '진간장', '설탕', '맛술', '다진마늘', '굴소스']","[{'name': '베이컨', 'unit': '장', 'quantity': 6.0}, {'name': '양파', 'unit': '개', 'quantity': 0.5}, {'name': '진간장', 'unit': '1스푼', 'quantity': None}, {'name': '설탕', 'unit': '1스푼', 'quantity': None}, {'name': '맛술', 'unit': '1스푼', 'quantity': None}, {'name': '다진마늘', 'unit': '1스푼', 'quantity': None}, {'name': '굴소스', 'unit': '1/2스푼', 'quantity': None}]","[{'step': 1, 'description': '양파 반개는 채썰어주고 베이컨은 먹기 좋게 잘라주세요'}, {'step': 2, 'description': '팬에 식용유를 두르고 베이컨을 조금 볶다가 양파를 추가해 더 볶아 주세요'}, {'step': 3, 'description': '양파가 조금 익었을때 분량의 소스를 붓고 졸여 줍니다'}, {'step': 4, 'description': '밥위에 졸인 베이컨을 얹어준후 계란노른자를 올려 주면 더 맛있어요^^'}]",https://www.10000recipe.com/recipe/6957003,만개의레시피,2026-04-10T09:08:41.115208+00:00,https://recipe1.ezmember.co.kr/cache/recipe/2021/04/18/a86f6fb92e4850bf3b7922a256c581e71_f.jpg
10,콩나물크래미 무침 ,기타,초보,30,4 servings,"콩나물 300g, 크래미 140g, 대파 조금, 소금 1/2숟가락 , 들기름 1숟가락 , 깨소금 1숟가락 ","['콩나물', '크래미', '대파', '소금', '들기름', '깨소금']","[{'name': '콩나물', 'unit': 'g', 'quantity': 300.0}, {'name': '크래미', 'unit': 'g', 'quantity': 140.0}, {'name': '대파', 'unit': '조금', 'quantity': None}, {'name': '소금', 'unit': '1/2숟가락', 'quantity': None}, {'name': '들기름', 'unit': '1숟가락', 'quantity': None}, {'name': '깨소금', 'unit': '1숟가락', 'quantity': None}]","[{'step': 1, 'description': '냄비에 깨끗이 씻은 콩나물과 물을 적당히 넣고 뚜껑을 덮고 삶아요. 냄비에 거품이 일어나면 2분 후 불을 끄고 1분쯤 뜸을 들입니다. \u200b 뚜껑을 열어 콩나물을 건져 찬물에 헹구고 물기를 꼬옥 짜주세요.'}, {'step': 2, 'description': '크래미는 손으로 잘라주고 대파는 송송 썰어주세요.'}, {'step': 3, 'description': '볼에 분량의 소스(소금, 들기름, 깨소금)와 콩나물을 조물조물 무칩니다.'}]",https://www.10000recipe.com/recipe/7001752,만개의레시피,2026-04-10T09:08:41.115208+00:00,https://recipe1.ezmember.co.kr/cache/recipe/2023/05/06/7567fcb67ecfc9f532efa8ee665601651_f.jpg
461,메이플마들렌,기타,초보,,,"밀가루박력분 50g, 설탕 30g, 버터 50g, 베이킹파우더 1/2ts, 계란1개, 메이플시럽 2Ts","['밀가루박력분', '설탕', '버터', '베이킹파우더', '계란', '메이플시럽']","[{'name': '밀가루박력분', 'unit': 'g', 'quantity': 50.0}, {'name': '설탕', 'unit': 'g', 'quantity': 30.0}, {'name': '버터', 'unit': 'g', 'quantity': 50.0}, {'name': '베이킹파우더', 'unit': '1/2ts', 'quantity': None}, {'name': '계란', 'unit': '개', 'quantity': 1.0}, {'name': '메이플시럽', 'unit': '2Ts', 'quantity': None}]",[],https://www.10000recipe.com/recipe/6829782,만개의레시피,2026-04-10T10:03:55.991839+00:00,https://recipe1.ezmember.co.kr/cache/recipe/2015/07/01/19d47ea9a15c69bef9d96d4af6e62e9a1_f.jpg
430,참나물 두부무침,기타,초보,30,1 servings,"두부 1/2모, 참나물 1팩, 고추가루 3T, 간장 3T, 매실액 1T, 식초 2T, 참기름 1T","['두부', '참나물', '고추가루', '간장', '매실액', '식초', '참기름']","[{'name': '두부', 'unit': '모', 'quantity': 0.5}, {'name': '참나물', 'unit': '팩', 'quantity': 1.0}, {'name': '고추가루', 'unit': '3T', 'quantity': None}, {'name': '간장', 'unit': '3T', 'quantity': None}, {'name': '매실액', 'unit': '1T', 'quantity': None}, {'name': '식초', 'unit': '2T', 'quantity': None}, {'name': '참기름', 'unit': '1T', 'quantity': None}]","[{'step': 1, 'description': '두부는 1/2모를 먹기좋게 자르고 물기를 제거하기위해 아래 키친타올을 깔고 소금과 후추로 밑간을 해주세요'}, {'step': 2, 'description': '참나물은 씻어서 물기를 제거하고 먹기좋게 잘라 주세요'}, {'step': 3, 'description': '고추가루3T, 간장 3T, 매실액1T, 식초2T, 참기름1T를 넣어서 양념장을 만들어주세요  이건 참나물무침에 들어가는 양념장이에요~'}, {'step': 4, 'description': '잘라둔 참나물에 양념장을 넣어서 참나물을 무쳐주세요  이건 두부없이 그냥 먹어도 너무 맛있어요~^^'}, {'step': 5, 'description': '밑간은 해둔 두부는 들기름을 넣고 구워주세요~ 식용유를 넣어도 상관은 없는데... 들기름을 넣으면 더욱 고소하고 맛있어요~'}, {'step': 6, 'description': '이렇게 구운 두부와, 무쳐둔 참나물을 곁들여 먹으면 다이어트 식사로도 최고에요~^^  그리고 다이어트랑은 거리가 있지만.. 막걸리안주로도 최고에요~^^  옆에 김치도 곁들이면 금상첨화에요~^^'}]",https://www.10000recipe.com/recipe/6845844,만개의레시피,2026-04-10T10:03:55.924089+00:00,https://recipe1.ezmember.co.kr/cache/recipe/2016/04/03/1bef83edd7ebb84673095da6af273b431_f.jpg
12,고추된장박이,기타,초보,15,,"풋고추 10개, 된장 2T, 다진 마늘 1/3T, 송송썰은 대파 1T, 참기름 1/2T, 통깨 1/2T, 매실원액 1T, 설탕 1/3T","['풋고추', '된장', '다진 마늘', '송송썰은 대파', '참기름', '통깨', '매실원액', '설탕']","[{'name': '풋고추', 'unit': '개', 'quantity': 10.0}, {'name': '된장', 'unit': '2T', 'quantity': None}, {'name': '다진 마늘', 'unit': '1/3T', 'quantity': None}, {'name': '송송썰은 대파', 'unit': '1T', 'quantity': None}, {'name': '참기름', 'unit': '1/2T', 'quantity': None}, {'name': '통깨', 'unit': '1/2T', 'quantity': None}, {'name': '매실원액', 'unit': '1T', 'quantity': None}, {'name': '설탕', 'unit': '1/3T', 'quantity': None}]","[{'step': 1, 'description': '풋고추는 깨끗이 씻은후 한입크기로 적당히 썰고, 파는 송송썰어서 1스푼가량 준비합니다.'}, {'step': 2, 'description': '분량의 양념을 넣고, 잘 섞어준후...'}, {'step': 3, 'description': '썰어논 고추/파와 함께.. 잘 버무려 주면 완성이랍니다. ^^'}]",https://www.10000recipe.com/recipe/4030952,만개의레시피,2026-04-10T09:08:41.115208+00:00,https://recipe1.ezmember.co.kr/cache/recipe/2015/04/22/a673e92121f268ea47ea5212bcbde4891_f.jpg
143,상추겉절이,기타,초보,5,2 servings,"상추 20장, 고춧가루 2큰술, 다진마늘 1큰술, 간장 1큰술, 설탕 1스푼, 식초 2큰술, 참기름 1큰술, 통깨 1큰술","['상추', '고춧가루', '다진마늘', '간장', '설탕', '식초', '참기름', '통깨']","[{'name': '상추', 'unit': '장', 'quantity': 20.0}, {'name': '고춧가루', 'unit': '큰술', 'quantity': 2.0}, {'name': '다진마늘', 'unit': '큰술', 'quantity': 1.0}, {'name': '간장', 'unit': '큰술', 'quantity': 1.0}, {'name': '설탕', 'unit': '1스푼', 'quantity': None}, {'name': '식초', 'unit': '큰술', 'quantity': 2.0}, {'name': '참기름', 'unit': '큰술', 'quantity': 1.0}, {'name': '통깨', 'unit': '큰술', 'quantity': 1.0}]","[{'step': 1, 'description': '상추를 썰거나 손으로 뜯어주세요.'}, {'step': 2, 'description': '큰 볼에 고춧가루2, 다진마늘 1, 간장 1, 설탕1, 식초2, 참기름1, 통깨1을 넣고 섞어주세요.'}, {'step': 3, 'description': '상추를 한쪽에 몰아준 다음 상추를 조금씩 잡아서 양념장을 조금씩 무침 반복! 그래야만 간 조절에 실패 없음!'}, {'step': 4, 'description': '통깨 팍팍! 손목에 힘을 빼고 아주 살살살 버무려 주면 완성!'}, {'step': 5, 'description': '샐러드처럼 드셔도 좋고, 밥 넣고 상추 넣고 참기름 쪼르륵해서 비빔밥해서 드시면 이 또한 별미 중의 별미!'}]",https://www.10000recipe.com/recipe/6929388,만개의레시피,2026-04-10T10:03:54.580416+00:00,https://recipe1.ezmember.co.kr/cache/recipe/2020/03/26/6d6107810146e718ca42320cef0833c01_f.jpg
13,간장국수,기타,초보,15,1 servings,"간장 3큰술, 설탕 2큰술, 참기름 3큰술, 마늘 1큰술","['간장', '설탕', '참기름', '마늘']","[{'name': '간장', 'unit': '큰술', 'quantity': 3.0}, {'name': '설탕', 'unit': '큰술', 'quantity': 2.0}, {'name': '참기름', 'unit': '큰술', 'quantity': 3.0}, {'name': '마늘', 'unit': '큰술', 'quantity': 1.0}]","[{'step': 1, 'description': '소면을 끓는 물에 3분 삶은후 찬물에 행궈 쫄깃하게 준비하세요'}, {'step': 2, 'description': '양념만들어주세요 간장.설탕마늘 .참기를 넣고 잘섞어주세요'}, {'step': 3, 'description': '헹군김치를 잘게썰어주고  위재료를넣고 무처주세요  계란도있으면 올려주시고요'}]",https://www.10000recipe.com/recipe/7074073,만개의레시피,2026-04-10T09:08:41.115208+00:00,https://recipe1.ezmember.co.kr/cache/recipe/2026/04/03/2fe0c7ff2c1e8975f561a4b406fdd3361_f.jpg
14,쪽파계란말이,기타,초보,,,"계란4개, 미림1/2t, 참치액1/2t, 쪽파 10줄기, 기름 적당량","['계란', '미림1/2t', '참치액1/2t', '쪽파', '기름']","[{'name': '계란', 'unit': '개', 'quantity': 4.0}, {'name': '미림1/2t', 'unit': None, 'quantity': None}, {'name': '참치액1/2t', 'unit': None, 'quantity': None}, {'name': '쪽파', 'unit': '줄기', 'quantity': 10.0}, {'name': '기름', 'unit': '적당량', 'quantity': None}]",[],https://www.10000recipe.com/recipe/6983042,만개의레시피,2026-04-10T09:08:41.115208+00:00,https://recipe1.ezmember.co.kr/cache/recipe/2022/05/29/1bad148c152573a6aa41b74041da3faf1_f.jpg
371,귤 리스 샐러드 ,기타,초보,15,2 servings,"귤 3개, 딸기 2개 (방울토마토), 잎채소 약간, 그래놀라 1스푼, 보코치니 치즈 약간, 올리브오일 1스푼, 화이트 발사믹 1스푼 (레몬즙), 발사믹 식초 1스푼","['귤', '딸기', '잎채소', '그래놀라', '보코치니 치즈', '올리브오일', '화이트 발사믹 1스푼', '발사믹 식초']","[{'name': '귤', 'unit': '개', 'quantity': 3.0}, {'name': '딸기', 'unit': '개', 'quantity': 2.0}, {'name': '잎채소', 'unit': '약간', 'quantity': None}, {'name': '그래놀라', 'unit': '1스푼', 'quantity': None}, {'name': '보코치니 치즈', 'unit': '약간', 'quantity': None}, {'name': '올리브오일', 'unit': '1스푼', 'quantity': None}, {'name': '화이트 발사믹 1스푼', 'unit': '(레몬즙)', 'quantity': None}, {'name': '발사믹 식초', 'unit': '1스푼', 'quantity': None}]","[{'step': 1, 'description': '귤을 껍질을 벗겨 가로로 얇게 썰어 접시에 리스 모양으로 동그랗게 올려 줍니다.'}, {'step': 2, 'description': '딸기를 세로로 4등분 해서 귤 위로 올려주고 보코치니 지즈, 잎채소, 그래놀라로 같이 올려 줍니다.'}, {'step': 3, 'description': '올리브오일 1T, 화이트 발사믹 1T, 발사믹 식초 1T, 그라나파다노 치즈, 파슬리가루를 뿌려주면 완성!'}]",https://www.10000recipe.com/recipe/7068580,만개의레시피,2026-04-10T10:03:55.59945+00:00,https://recipe1.ezmember.co.kr/cache/recipe/2025/12/22/470cf020fd92e0a033652864ef2d2ad71_f.jpg
146,참치계란간장밥,기타,초보,5,1 servings,"밥 1공기, 계란 2개, 참치 2T, 대파 약간, 간장 1.5~2T, 참기름 1T, 깨 1T","['밥', '계란', '참치', '대파', '간장', '참기름', '깨']","[{'name': '밥', 'unit': '1공기', 'quantity': None}, {'name': '계란', 'unit': '개', 'quantity': 2.0}, {'name': '참치', 'unit': '2T', 'quantity': None}, {'name': '대파', 'unit': '약간', 'quantity': None}, {'name': '간장', 'unit': '1.5~2T', 'quantity': None}, {'name': '참기름', 'unit': '1T', 'quantity': None}, {'name': '깨', 'unit': '1T', 'quantity': None}]","[{'step': 1, 'description': '먼저 볼에 계란2개, 참치 2T 넣고 대파는 가위로 쫑쫑 썰어 줍니다.'}, {'step': 2, 'description': '계란과 참치, 대파를 골고루 잘 섞어 줍니다. 이따 간장으로 간을 할 거라서 따로 소금간은 하지 않으셔도 됩니다.'}, {'step': 3, 'description': '달궈진 팬에 기름 살짝 두르고 방금 만든 참치계란물로 스크램블 에그를 만듭니다.'}, {'step': 4, 'description': '넓은 그릇에 밥1공기,방금 만든 스크럼블 에그 간장, 참기름,깨를 넣고 잘 비벼주시면 끝!'}, {'step': 5, 'description': ""바쁜 출근길 한끼 식사로 추천 드리고 싶은 초초간단 '참치계란간장밥'완성입니다.""}, {'step': 6, 'description': '한입 먹어보니 참치와, 깨, 참기름의 고소한 맛에 대파향이 어우러져 넘 맛있어요'}]",https://www.10000recipe.com/recipe/6894538,만개의레시피,2026-04-10T10:03:54.651999+00:00,https://recipe1.ezmember.co.kr/cache/recipe/2018/08/22/ed4298f7c819d1e00986c53c6b5e3e0f1_f.jpg
153,감자카레전 ,기타,초보,5,2 servings,"큰감자 3개, 튀김가루 1T, 카레가루 1T, 소금 조금 , 올리브유","['큰감자', '튀김가루', '카레가루', '소금', '올리브유']","[{'name': '큰감자', 'unit': '개', 'quantity': 3.0}, {'name': '튀김가루', 'unit': '1T', 'quantity': None}, {'name': '카레가루', 'unit': '1T', 'quantity': None}, {'name': '소금', 'unit': '조금', 'quantity': None}, {'name': '올리브유', 'unit': None, 'quantity': None}]","[{'step': 1, 'description': '먼저 감자는 깨끗하게 씻어 껍질을 제거한 다음  강판에 갈아주고'}, {'step': 2, 'description': '갈아진 감자에 튀김가루1T'}, {'step': 3, 'description': '카레가루1T'}, {'step': 4, 'description': '꽃소금 아주 조금을 넣어 섞어준다음'}, {'step': 5, 'description': '예열된 팬에 올리브유를 두르고 약불로 줄여 노릇노릇 구워주세요.'}, {'step': 6, 'description': '겉은 바삭하면서 안은 촉촉한 감자카레전! 아이들도 너무 잘먹는 메뉴에요.'}]",https://www.10000recipe.com/recipe/6945735,만개의레시피,2026-04-10T10:03:54.651999+00:00,https://recipe1.ezmember.co.kr/cache/recipe/2020/11/05/7c7172fed8f04c2eb8ceb49d85d624d41_f.jpg
19,감자채 볶음,기타,초보,15,2 servings,"감자 2개, 소금 약간, 깨소금 넉넉히, 기름 2T, 검은깨","['감자', '소금', '깨소금', '기름', '검은깨']","[{'name': '감자', 'unit': '개', 'quantity': 2.0}, {'name': '소금', 'unit': '약간', 'quantity': None}, {'name': '깨소금', 'unit': '넉넉히', 'quantity': None}, {'name': '기름', 'unit': '2T', 'quantity': None}, {'name': '검은깨', 'unit': None, 'quantity': None}]","[{'step': 1, 'description': '너무 굵으면 익는 데 시간이 걸리고, 너무 얇으면 볶다가 끊어지기 마련이지요. 저는 0.3cm 정도가 좋더라고요. 취향껏 준비해 주세요.'}, {'step': 2, 'description': '채썰어 물에 5분 정도 담가 주시면 됩니다. 이 과정을 거쳐야 팬에 눌어붙지 않고 깔끔하게 볶을 수 있어요. 수분을 채반에 올려 털어주어 확실히 제거해 주세요.'}, {'step': 3, 'description': '달궈진 팬에 기름을 두르고 중불에서 익혀주세요. 투명해지기 시작할 때까지 충분히 저어주세요. 바닥에 타지 않게 주의합니다.'}, {'step': 4, 'description': '소금으로 간 맞추기 80% 정도 익었을 때 소금을 톡 뿌려주세요. 간장보다는 소금을 써야 본연의 노란 빛깔이 살아나 맛이 좋더라고요.'}, {'step': 5, 'description': '불을 끄고 마지막에 깨소금과 검은깨를 뿌려 마무리합니다. 흑임자를 넣으면 시각적으로 훨씬 맛깔스럽게 느껴지더라고요.'}]",https://www.10000recipe.com/recipe/7074215,만개의레시피,2026-04-10T09:12:56.075256+00:00,https://recipe1.ezmember.co.kr/cache/recipe/2026/04/04/1adadb13cc05eafba35c4742adeeac961_f.jpg
